question_id,category,question,correct_answer,wrong_answer,correct_first_tok_id,wrong_first_tok_id,top1_token_id,top1_token_decoded,top1_prob,entropy,surprise_on_correct_first_tok,surprise_on_wrong_first_tok,log_p_correct_over_p_wrong,top1_is_correct_first,top1_is_wrong_first
44,geography2,Which continent is the Sahara desert in?,Africa,Asia,10174,13622,44281, africa,0.7994605898857117,0.8667200803756714,3.880068063735962,11.286317825317383,7.40625,False,False
45,geography2,Which mountain range separates Europe from Asia?,Ural,Caucasus,547,59432,4335, ur,0.8668703436851501,0.6386125683784485,4.603803634643555,11.861616134643555,7.2578125,False,False
46,geography2,What is the smallest country by area in the world?,Vatican City,Monaco,46547,61551,576, The,0.42280274629592896,1.941471815109253,1.6030369997024536,6.103036880493164,4.5,False,False
47,geography2,Which sea separates Europe from Africa?,Mediterranean,Black Sea,37685,5235,1774, med,0.51035475730896,1.126907467842102,6.961711883544922,18.245807647705078,11.284095764160156,False,False
48,geography2,Which country has the most natural lakes?,Canada,Russia,6864,8359,31763, canada,0.7742301821708679,1.0354112386703491,4.224636077880859,7.498073577880859,3.2734375,False,False
49,geography2,Mount Kilimanjaro is in which country?,Tanzania,Kenya,68794,36666,259, t,0.9783715009689331,0.1602497696876526,7.6781158447265625,12.756240844726562,5.078125,False,False
50,companies,Who founded Microsoft?,Bill Gates,Steve Jobs,8596,13809,8596, Bill,0.6657062768936157,1.3163766860961914,0.40690672397613525,8.820969581604004,8.4140625,True,False
51,companies,Who founded Apple?,Steve Jobs,Mark Zuckerberg,13809,4389,8162, Apple,0.29124340415000916,2.480600118637085,1.9601584672927856,13.54414176940918,11.583983421325684,False,False
52,companies,Who founded Tesla Motors?,Martin Eberhard,Elon Musk,11565,68539,27199, Tesla,0.6562249660491943,1.1419950723648071,4.4915642738342285,1.4056265354156494,-3.0859375,False,False
53,companies,Who founded Amazon?,Jeff Bezos,Larry Page,11885,29290,8176, Amazon,0.5013046264648438,1.9533218145370483,1.6514787673950195,11.55382251739502,9.90234375,False,False
54,companies,Who founded Facebook?,Mark Zuckerberg,Jack Dorsey,4389,7607,4389, Mark,0.7832951545715332,1.0212552547454834,0.244245707988739,10.677839279174805,10.43359375,True,False
55,companies,Who founded SpaceX?,Elon Musk,Jeff Bezos,68539,11885,68539, Elon,0.5035179257392883,2.0550479888916016,0.6861359477043152,12.490822792053223,11.8046875,True,False
56,companies,Who founded the Ford Motor Company?,Henry Ford,Walter Chrysler,17599,32205,576, The,0.6363351941108704,1.2864465713500977,2.3114047050476074,15.825069427490234,13.513664245605469,False,False
57,companies,Who co-founded Google with Sergey Brin?,Larry Page,Eric Schmidt,29290,16247,29290, Larry,0.9685204029083252,0.17330683767795563,0.031985729932785034,10.14136028289795,10.109375,True,False
58,companies,Who founded Twitter?,Jack Dorsey,Evan Williams,7607,43943,7607, Jack,0.7450039982795715,1.1031615734100342,0.29436570405960083,5.849053382873535,5.5546875,True,False
59,companies,Who founded IKEA?,Ingvar Kamprad,Karl Lindgren,24871,34031,84364, IKE,0.6465067863464355,1.5456669330596924,2.100234031677246,8.092421531677246,5.9921875,False,False
