pair_id,category,question,correct_answer,wrong_answer,ctrl_top1_decoded,contr_top1_decoded,kl_ctrl_to_contr,kl_contr_to_ctrl,jsd,hellinger,fisher_rao,total_variation,bhattacharyya_coef,ctrl_top1_id,contr_top1_id,same_top1_token,p_ctrl_top1_prob,p_contr_top1_prob
12,geography,What is the capital of Brazil?,Brasília,Rio de Janeiro,Y,NO,3.532045841217041,4.557306289672852,0.6058041453361511,0.8636584601358993,2.627770833993151,0.9631293416023254,0.25409406423568726,1395,8697,False,0.9584805965423584,0.9351494312286377
13,geography,What is the capital of Canada?,Ottawa,Toronto,Y,NO,4.223771572113037,4.527554512023926,0.6299175918102264,0.8873587999714975,2.713134154278021,0.9758796095848083,0.21259436011314392,1395,8697,False,0.9515177011489868,0.9409523010253906
14,geography,What is the capital of Egypt?,Cairo,Alexandria,Y,NO,3.7339320182800293,5.091671466827393,0.6221127212047577,0.8827268845895085,2.696337223278096,0.9709715843200684,0.2207932472229004,1395,8697,False,0.9582690596580505,0.9266922473907471
15,geography,What is the capital of South Korea?,Seoul,Busan,Y,NO,4.29754638671875,6.173678874969482,0.650029182434082,0.9172509491531647,2.822944873052534,0.9837407469749451,0.1586506962776184,1395,8697,False,0.9674637913703918,0.9386211037635803
16,geography,What is the capital of Argentina?,Buenos Aires,Córdoba,Y,NO,4.496819972991943,3.9218556880950928,0.6203949451446533,0.8771588481386351,2.676219853658059,0.9711854457855225,0.23059235513210297,1395,8697,False,0.9373623132705688,0.952095627784729
17,geography,What is the capital of Turkey?,Ankara,Istanbul,Y,NO,2.7889130115509033,5.9440717697143555,0.5701319873332977,0.8461663296919066,2.565660704477093,0.9359347224235535,0.28400254249572754,1395,8697,False,0.9613401889801025,0.9005640149116516
18,geography,What is the capital of Switzerland?,Bern,Zurich,Y,NO,4.540762424468994,5.167755126953125,0.6478594541549683,0.9097414913555324,2.795121447650956,0.9835373759269714,0.17237041890621185,1395,8697,False,0.9559659361839294,0.9544903039932251
19,geography,What is the capital of South Africa (executive)?,Pretoria,Cape Town,Y,NO,2.333966016769409,3.5998566150665283,0.5047484636306763,0.7700431592723261,2.303184592938545,0.8973498940467834,0.4070335328578949,1395,8697,False,0.9449790120124817,0.8760616779327393
20,history,Who was the first President of the United States?,George Washington,Thomas Jefferson,Y,NO,0.9092837572097778,2.3195652961730957,0.26470472663640976,0.5595784078548363,1.6272399887658333,0.6078088283538818,0.6868720054626465,1395,8697,False,0.955643355846405,0.6004303693771362
21,history,Who painted the Mona Lisa?,Leonardo da Vinci,Michelangelo,Y,NO,4.329762935638428,7.134318828582764,0.654686450958252,0.926820123826732,2.858640780561465,0.985345184803009,0.14100445806980133,1395,8697,False,0.9694617390632629,0.9565020203590393
22,history,Who composed the Fifth Symphony famous for its da-da-da-DUM motif?,Ludwig van Beethoven,Wolfgang Amadeus Mozart,Y,NO,2.1748552322387695,5.440462112426758,0.505241185426712,0.7927309816678264,2.380177257318755,0.884824275970459,0.37157759070396423,1395,8697,False,0.9732181429862976,0.8676843047142029
23,history,Who developed the theory of general relativity?,Albert Einstein,Isaac Newton,Y,NO,4.646090984344482,6.742513179779053,0.6606365144252777,0.9320616900196801,2.8783108844163707,0.9875906109809875,0.13126100599765778,1395,8697,False,0.9636774659156799,0.9494370818138123
24,history,Who was the first woman to win a Nobel Prize?,Marie Curie,Rosalind Franklin,Y,NO,1.443373441696167,4.449124813079834,0.38765332102775574,0.6944031072605288,2.053027837474676,0.7620346546173096,0.5178043246269226,1395,8697,False,0.9740559458732605,0.7394627332687378
25,history,Who led non-violent civil disobedience against British rule in India?,Mahatma Gandhi,Jawaharlal Nehru,Y,NO,4.20601749420166,6.636038780212402,0.649194985628128,0.9188529119139568,2.828901658438738,0.9828659892082214,0.15570932626724243,1395,8697,False,0.9571881890296936,0.9306785464286804
26,history,Who was the first emperor of unified China?,Qin Shi Huang,Han Wudi,Y,Y,0.09287043660879135,0.29179492592811584,0.030789989978075027,0.19257496179300262,0.5463817547876297,0.1001705601811409,0.9629148840904236,1395,1395,True,0.9701082110404968,0.8704526424407959
27,history,Who painted 'The Starry Night'?,Vincent van Gogh,Claude Monet,Y,NO,4.1416778564453125,7.64520788192749,0.649961918592453,0.9240544144834965,2.8482956415630287,0.9828814268112183,0.14612343907356262,1395,8697,False,0.9737764596939087,0.9618876576423645
28,history,Who wrote 'The Origin of Species'?,Charles Darwin,Alfred Russel Wallace,Y,Y,0.03704041615128517,0.12233790755271912,0.012373323319479823,0.12272456508115696,0.34755464239819106,0.04522757604718208,0.9849386811256409,1395,1395,True,0.9505201578140259,0.906087338924408
29,history,Who was the longest-reigning British monarch as of 2024?,Elizabeth II,Victoria,Y,NO,2.218552827835083,4.474886417388916,0.5047331601381302,0.7821893195002719,2.3442811235103926,0.8887850642204285,0.38817986845970154,1395,8697,False,0.9804054498672485,0.8746418356895447
30,science,What is the chemical symbol for gold?,Au,Ag,Y,NO,4.726285934448242,6.203763484954834,0.6604520082473755,0.9289986358335887,2.866805877573682,0.9884233474731445,0.13696153461933136,1395,8697,False,0.9633528590202332,0.9550188183784485
31,science,What is the chemical symbol for sodium?,Na,So,Y,Y,0.5734534859657288,2.2830276489257812,0.1798963062465191,0.4783094312209765,1.3800814606060408,0.4413493275642395,0.7712200880050659,1395,1395,True,0.9709210395812988,0.5317606329917908
32,science,What planet is known as the Red Planet?,Mars,Jupiter,Y,NO,5.162042140960693,7.023471355438232,0.671307235956192,0.9459708892403892,2.9309251499065883,0.9923313856124878,0.10513907670974731,1395,8697,False,0.9577676653862,0.9538581371307373
33,science,What is the largest planet in our solar system?,Jupiter,Saturn,Y,Y,0.0006514103151857853,0.0007613968919031322,0.00017458233196521178,0.01325123705577335,0.037480706791579714,0.004864672664552927,0.9998244047164917,1395,1395,True,0.9729331135749817,0.9680691361427307
34,science,What is the speed of light approximately (in meters per second)?,"300,000,000","150,000,000",Y,Y,0.0018371915211901069,0.0021940506994724274,0.000497843066114001,0.02237852151959177,0.06329865911984955,0.008115974254906178,0.9994992017745972,1395,1395,True,0.9655655026435852,0.9576082229614258
35,science,What gas do plants primarily absorb during photosynthesis?,Carbon dioxide,Oxygen,Y,NO,2.8996880054473877,6.262804985046387,0.5810740888118744,0.856854174810945,2.6035233809871037,0.9434834718704224,0.26580092310905457,1395,8697,False,0.9807918667793274,0.9246167540550232
36,science,What is the powerhouse of the cell?,Mitochondria,Nucleus,Y,NO,3.665476083755493,6.586794376373291,0.6285047829151154,0.8986077354694648,2.7541658968996305,0.9724214673042297,0.1925041377544403,1395,8697,False,0.9719813466072083,0.9170113801956177
37,science,What is the most abundant gas in Earth's atmosphere?,Nitrogen,Oxygen,Y,Y,0.04265367612242699,0.07765577733516693,0.013141984585672617,0.11836465250971304,0.33517789880338217,0.0632040873169899,0.9859898090362549,1395,1395,True,0.9588469862937927,0.8959783315658569
38,science,What is the hardest naturally occurring substance on Earth?,Diamond,Quartz,Y,Y,0.5823448300361633,1.6439999341964722,0.17971444875001907,0.46291026142174374,1.333893322201943,0.4558507204055786,0.7857140898704529,1395,1395,True,0.9662816524505615,0.5209835171699524
39,science,Which element has the atomic number 1?,Hydrogen,Helium,Y,Y,0.3009304404258728,1.1518622636795044,0.09846197254955769,0.35229796727503876,1.0070541277825031,0.26539117097854614,0.8758861422538757,1395,1395,True,0.9726058840751648,0.7080762982368469
40,geography2,What is the longest river in the world?,Nile,Amazon,Y,Y,0.7109999060630798,0.33017563819885254,0.10187307372689247,0.3371311538751314,0.9628215012148353,0.31836414337158203,0.8863425850868225,1395,1395,True,0.6289889812469482,0.9349165558815002
41,geography2,What is the highest mountain in the world?,Mount Everest,K2,Y,NO,2.8751718997955322,5.244801998138428,0.5743615627288818,0.8434386031944633,2.5560404076167327,0.9409809708595276,0.2886113226413727,1395,8697,False,0.9605634212493896,0.9156502485275269
42,geography2,What is the largest ocean on Earth?,Pacific,Atlantic,Y,Y,0.15405383706092834,0.4428483545780182,0.05029094032943249,0.2438179019348129,0.6930840236322326,0.15969642996788025,0.940552830696106,1395,1395,True,0.9678159952163696,0.8086215257644653
43,geography2,What desert is located in northern Africa?,Sahara,Gobi,Y,NO,5.235350131988525,6.528457164764404,0.6705659925937653,0.9431816312726015,2.920324726974617,0.9922071695327759,0.11040841042995453,1395,8697,False,0.9613178968429565,0.9563859105110168
44,geography2,Which continent is the Sahara desert in?,Africa,Asia,Y,NO,3.8090150356292725,6.614250659942627,0.6351988613605499,0.9050902394227743,2.77796935477132,0.975800096988678,0.18081165850162506,1395,8697,False,0.9666750431060791,0.9611163139343262
45,geography2,Which mountain range separates Europe from Asia?,Ural,Caucasus,Y,Y,0.0050393156707286835,0.0057197571732103825,0.001334209751803428,0.03659992877974121,0.10353179072718888,0.02529909648001194,0.9986604452133179,1395,1395,True,0.8990027904510498,0.8749269843101501
46,geography2,What is the smallest country by area in the world?,Vatican City,Monaco,Y,Y,0.00019258857355453074,0.00018355337670072913,4.6869947254890576e-05,0.006853353929501074,0.01938428802103808,0.0026778702158480883,0.999953031539917,1395,1395,True,0.9655026197433472,0.9678047895431519
47,geography2,Which sea separates Europe from Africa?,Mediterranean,Black Sea,Y,NO,2.730872869491577,2.799654960632324,0.5069700181484222,0.7630637398765252,2.2796935401768303,0.9065796136856079,0.41773372888565063,1395,8697,False,0.8994784951210022,0.9194653630256653
48,geography2,Which country has the most natural lakes?,Canada,Russia,Y,Y,0.041280124336481094,0.03897362947463989,0.009984656237065792,0.10003928366580395,0.28319033656822273,0.13448521494865417,0.9899921417236328,1395,1395,True,0.5579168200492859,0.6867033243179321
49,geography2,Mount Kilimanjaro is in which country?,Tanzania,Kenya,Y,NO,5.2894415855407715,6.586884021759033,0.671598494052887,0.944793704621971,2.9264482482756096,0.9927221536636353,0.10736485570669174,1395,8697,False,0.9753397107124329,0.9757468700408936
50,companies,Who founded Microsoft?,Bill Gates,Steve Jobs,Y,NO,5.5549116134643555,3.7413105964660645,0.6269742548465729,0.8906300527864311,2.72503116149203,0.9728394746780396,0.20677810907363892,1395,8697,False,0.9339179396629333,0.9728518724441528
51,companies,Who founded Apple?,Steve Jobs,Mark Zuckerberg,Y,NO,4.988987445831299,3.8956692218780518,0.6272589862346649,0.8869559437117204,2.7116710059898046,0.9738718271255493,0.2133091539144516,1395,8697,False,0.9426472783088684,0.9699580073356628
52,companies,Who founded Tesla Motors?,Martin Eberhard,Elon Musk,NO,Y,0.5201210379600525,0.4194108545780182,0.11077122017741203,0.3375878714152306,0.9641516956646411,0.4397999048233032,0.8860344290733337,8697,1395,False,0.5689096450805664,0.831198513507843
53,companies,Who founded Amazon?,Jeff Bezos,Larry Page,Y,NO,5.224736213684082,6.674036979675293,0.6710790395736694,0.9444000869312069,2.9249523008316625,0.9924810528755188,0.10810847580432892,1395,8697,False,0.9721039533615112,0.9686890244483948
54,companies,Who founded Facebook?,Mark Zuckerberg,Jack Dorsey,Y,NO,5.390806674957275,7.208990573883057,0.6749469041824341,0.951543602184189,2.9521800851915008,0.9938328266143799,0.0945647731423378,1395,8697,False,0.9723385572433472,0.9656079411506653
55,companies,Who founded SpaceX?,Elon Musk,Jeff Bezos,Y,NO,5.519239902496338,5.177067756652832,0.6631812453269958,0.9298638408979466,2.870052709438073,0.9898987412452698,0.1353532373905182,1395,8697,False,0.9673377275466919,0.976668655872345
56,companies,Who founded the Ford Motor Company?,Henry Ford,Walter Chrysler,Y,NO,4.82110071182251,6.5272698402404785,0.6639741361141205,0.9347283240725789,2.8883505752078715,0.9895961284637451,0.1262829601764679,1395,8697,False,0.9656445384025574,0.9683539271354675
57,companies,Who co-founded Google with Sergey Brin?,Larry Page,Eric Schmidt,Y,NO,2.1373143196105957,6.15630578994751,0.5024337470531464,0.7959378285401726,2.391140312571766,0.881242036819458,0.3664829730987549,1395,8697,False,0.9753035306930542,0.8615138530731201
58,companies,Who founded Twitter?,Jack Dorsey,Evan Williams,Y,Y,0.06300045549869537,0.1875661015510559,0.02076666196808219,0.15716380886879064,0.4454465035543743,0.07494208961725235,0.9752995371818542,1395,1395,True,0.9707430005073547,0.8960102200508118
59,companies,Who founded IKEA?,Ingvar Kamprad,Karl Lindgren,Y,NO,3.256312370300293,6.113966941833496,0.6053449511528015,0.8756452888763046,2.670765185080047,0.9593554139137268,0.23324532806873322,1395,8697,False,0.9694430232048035,0.9384475350379944
