pair_id,category,question,correct_answer,wrong_answer,ctrl_top1_decoded,contr_top1_decoded,kl_ctrl_to_contr,kl_contr_to_ctrl,jsd,hellinger,fisher_rao,total_variation,bhattacharyya_coef,ctrl_top1_id,contr_top1_id,same_top1_token,p_ctrl_top1_prob,p_contr_top1_prob
10,geography,What is the capital of France?,Paris,Lyon, YES, NO,20.686094284057617,8.377660751342773,0.6920621395111084,0.9923623514797032,3.111157552209784,0.9997652769088745,0.015216963365674019,14080,5664,False,0.9994183778762817,0.9993308186531067
11,geography,What is the capital of Australia?,Canberra,Sydney, YES, NO,16.151607513427734,9.267937660217285,0.6926566362380981,0.9949651453181493,3.121503596581388,0.9999028444290161,0.010044359602034092,14080,5664,False,0.999363124370575,0.9994502663612366
12,geography,What is the capital of Brazil?,Brasília,Rio de Janeiro, YES, NO,16.3087100982666,8.620638847351074,0.692265659570694,0.9930831811542025,3.1140201895761557,0.9998141527175903,0.01378579530864954,14080,5664,False,0.9995782971382141,0.9977962970733643
13,geography,What is the capital of Canada?,Ottawa,Toronto, YES, NO,17.808189392089844,9.206037521362305,0.6926301121711731,0.9948999417654049,3.121244090774243,0.9998971223831177,0.010174105875194073,14080,5664,False,0.9994269609451294,0.9991816878318787
14,geography,What is the capital of Egypt?,Cairo,Alexandria, YES, NO,19.68608856201172,8.330446243286133,0.6920146048069,0.9921688360613959,3.110389386238437,0.9997543692588806,0.015601000748574734,14080,5664,False,0.9992972016334534,0.9994034767150879
15,geography,What is the capital of South Korea?,Seoul,Busan, YES, NO,19.282724380493164,8.626886367797852,0.6922807991504669,0.9932444388949583,3.114660870464264,0.9998188018798828,0.013465484604239464,14080,5664,False,0.9995784163475037,0.9994888305664062
16,geography,What is the capital of Argentina?,Buenos Aires,Córdoba, YES, NO,20.098058700561523,9.153348922729492,0.692598283290863,0.9947895230295976,3.120804669545504,0.9998881220817566,0.010393804870545864,14080,5664,False,0.9994951486587524,0.9973381161689758
17,geography,What is the capital of Turkey?,Ankara,Istanbul, YES, NO,9.099374771118164,7.656311988830566,0.6905322074890137,0.9837274957370672,3.077021007941436,0.9994108080863953,0.03228021413087845,14080,5664,False,0.998916506767273,0.9994989633560181
18,geography,What is the capital of Switzerland?,Bern,Zurich, YES, NO,10.943826675415039,0.9660763740539551,0.2864643633365631,0.6186643387038865,1.8110962293122252,0.6189556121826172,0.6172544360160828,14080,5664,False,0.6184578537940979,0.9994186162948608
19,geography,What is the capital of South Africa (executive)?,Pretoria,Cape Town, YES, NO,11.71362018585205,4.219755172729492,0.6546463370323181,0.9360502557228146,2.8933357888715614,0.9852710962295532,0.12380991876125336,14080,5664,False,0.9844560623168945,0.9995328187942505
20,history,Who was the first President of the United States?,George Washington,Thomas Jefferson, YES, NO,17.356727600097656,9.42293643951416,0.6927246749401093,0.995406480316647,3.12326051900244,0.9999185800552368,0.009165938943624496,14080,5664,False,0.9997641444206238,0.9997114539146423
21,history,Who painted the Mona Lisa?,Leonardo da Vinci,Michelangelo, YES, NO,19.70159149169922,8.18912124633789,0.6918687522411346,0.9916015541222425,3.108138377818454,0.9997212886810303,0.016726357862353325,14080,5664,False,0.9994342923164368,0.9995416402816772
22,history,Who composed the Fifth Symphony famous for its da-da-da-DUM motif?,Ludwig van Beethoven,Wolfgang Amadeus Mozart, YES, NO,11.405771255493164,1.0667351484298706,0.31044951826334,0.642519127824504,1.886478209451514,0.6551401615142822,0.5871691703796387,14080,5664,False,0.6543629765510559,0.9990063309669495
23,history,Who developed the theory of general relativity?,Albert Einstein,Isaac Newton, YES, NO,17.65645980834961,8.267345428466797,0.6919553577899933,0.9918773506166143,3.10923259899992,0.9997423887252808,0.016179321333765984,14080,5664,False,0.9994916915893555,0.9995754361152649
24,history,Who was the first woman to win a Nobel Prize?,Marie Curie,Rosalind Franklin, YES, NO,16.148845672607422,8.494749069213867,0.6921322345733643,0.992533736003903,3.111837990188941,0.9997808337211609,0.014876782894134521,14080,5664,False,0.9995444416999817,0.992861807346344
25,history,Who led non-violent civil disobedience against British rule in India?,Mahatma Gandhi,Jawaharlal Nehru, YES, NO,15.250938415527344,8.267460823059082,0.6919454634189606,0.9916999709832228,3.108528812424422,0.9997331500053406,0.016531167551875114,14080,5664,False,0.9994656443595886,0.9993114471435547
26,history,Who was the first emperor of unified China?,Qin Shi Huang,Han Wudi, YES, NO,15.532761573791504,7.002423286437988,0.6895000636577606,0.9845819265236425,3.0803862402362663,0.9990878701210022,0.030598429962992668,14080,5664,False,0.9988659620285034,0.9995519518852234
27,history,Who painted 'The Starry Night'?,Vincent van Gogh,Claude Monet, YES, NO,20.5531005859375,8.360634803771973,0.6920486092567444,0.9923013491342203,3.1109153856654514,0.9997637867927551,0.015338032506406307,14080,5664,False,0.9993727803230286,0.9995496869087219
28,history,Who wrote 'The Origin of Species'?,Charles Darwin,Alfred Russel Wallace, YES, NO,16.620651245117188,4.252657890319824,0.6556258499622345,0.9382644556529273,2.90169820437173,0.9857199192047119,0.11965981125831604,14080,5664,False,0.9854483008384705,0.9990461468696594
29,history,Who was the longest-reigning British monarch as of 2024?,Elizabeth II,Victoria, YES, YES,0.2258494645357132,0.4013819396495819,0.06789958849549294,0.26945295440588796,0.7668162284839515,0.2587234079837799,0.9273951053619385,14080,14080,True,0.9639063477516174,0.7052549719810486
30,science,What is the chemical symbol for gold?,Au,Ag, YES, NO,18.30293083190918,8.033208847045898,0.6916787028312683,0.9908927698109006,3.1053276288986518,0.9996740818023682,0.018131518736481667,14080,5664,False,0.9994390606880188,0.9996389150619507
31,science,What is the chemical symbol for sodium?,Na,So, YES, NO,16.755176544189453,9.532618522644043,0.6927631199359894,0.995616407179974,3.1240964909221405,0.999925971031189,0.008747969754040241,14080,5664,False,0.9996721744537354,0.9997174143791199
32,science,What planet is known as the Red Planet?,Mars,Jupiter, YES, NO,20.018251419067383,8.96934986114502,0.6925120055675507,0.9943196616997791,3.118935348244818,0.9998722076416016,0.011328410357236862,14080,5664,False,0.9996548891067505,0.9997861981391907
33,science,What is the largest planet in our solar system?,Jupiter,Saturn, YES, NO,15.302133560180664,9.25336742401123,0.6926524639129639,0.9948488838678348,3.1210408953685196,0.9999033212661743,0.010275698266923428,14080,5664,False,0.9996688365936279,0.9993026256561279
34,science,What is the speed of light approximately (in meters per second)?,"300,000,000","150,000,000", YES, NO,16.10750961303711,3.3189339637756348,0.6146310567855835,0.8997203624271404,2.758243095550927,0.963782548904419,0.19050326943397522,14080,5664,False,0.9635969400405884,0.9997784495353699
35,science,What gas do plants primarily absorb during photosynthesis?,Carbon dioxide,Oxygen, YES, NO,9.746828079223633,8.734929084777832,0.6920495927333832,0.9897878268250436,3.1009497405826107,0.9997802376747131,0.02032005786895752,14080,5664,False,0.9996371269226074,0.9996505975723267
36,science,What is the powerhouse of the cell?,Mitochondria,Nucleus, YES, NO,20.252702713012695,9.031959533691406,0.6925469934940338,0.9944970324871124,3.1196409080901257,0.9998800754547119,0.010975652374327183,14080,5664,False,0.9996554851531982,0.9998470544815063
37,science,What is the most abundant gas in Earth's atmosphere?,Nitrogen,Oxygen, YES, NO,9.350762367248535,6.562768459320068,0.6873725056648254,0.976341792915487,3.048045140210675,0.9985043406486511,0.04675670340657234,14080,5664,False,0.9983536005020142,0.9998711347579956
38,science,What is the hardest naturally occurring substance on Earth?,Diamond,Quartz, YES, NO,16.448728561401367,8.708128929138184,0.6923401057720184,0.9934038990421575,3.115294509044122,0.9998330473899841,0.01314869336783886,14080,5664,False,0.999584972858429,0.9990692734718323
39,science,Which element has the atomic number 1?,Hydrogen,Helium, YES, NO,19.85645866394043,10.43810749053955,0.6929794549942017,0.9972652971814039,3.1306687451991113,0.9999706149101257,0.0054619270376861095,14080,5664,False,0.9994592070579529,0.9999356269836426
40,geography2,What is the longest river in the world?,Nile,Amazon, YES, NO,15.850748062133789,8.095602989196777,0.6917552053928375,0.9910421246499233,3.1059197477904097,0.9996920824050903,0.017835507169365883,14080,5664,False,0.9993569254875183,0.9995922446250916
41,geography2,What is the highest mountain in the world?,Mount Everest,K2, YES, NO,14.416245460510254,8.407612800598145,0.6920894682407379,0.9921249187812974,3.1102150753362885,0.9997739195823669,0.01568814553320408,14080,5664,False,0.9996339082717896,0.9996451139450073
42,geography2,What is the largest ocean on Earth?,Pacific,Atlantic, YES, NO,15.292613983154297,8.830146789550781,0.6924245357513428,0.9936899984099976,3.116431615771206,0.9998525381088257,0.012580187059938908,14080,5664,False,0.999485969543457,0.9995504021644592
43,geography2,What desert is located in northern Africa?,Sahara,Gobi, YES, NO,19.71550750732422,10.21982192993164,0.6929420530796051,0.9969494820684348,3.1294091178285446,0.9999631643295288,0.006091730203479528,14080,5664,False,0.9994564652442932,0.9997004270553589
44,geography2,Which continent is the Sahara desert in?,Africa,Asia, YES, NO,21.759845733642578,10.03167724609375,0.6929043531417847,0.9966686347589283,3.12828929051354,0.9999558329582214,0.006651632487773895,14080,5664,False,0.9995997548103333,0.9999278783798218
45,geography2,Which mountain range separates Europe from Asia?,Ural,Caucasus, YES, YES,5.77244718442671e-05,5.970619895379059e-05,1.4539794392476324e-05,0.0038291960794331354,0.010830615290944966,0.0001902593794511631,0.9999853372573853,14080,14080,True,0.999113917350769,0.9990540146827698
46,geography2,What is the smallest country by area in the world?,Vatican City,Monaco, YES, NO,13.242989540100098,7.360995292663574,0.6904646754264832,0.986631962273513,3.0884716659823055,0.9993502497673035,0.026557371020317078,14080,5664,False,0.9990406632423401,0.999665379524231
47,geography2,Which sea separates Europe from Africa?,Mediterranean,Black Sea, NO, NO,0.0369255356490612,0.004295674152672291,0.0012864552263636142,0.04267505496736103,0.12072160886568896,0.0034325281158089638,0.9981788396835327,5664,5664,True,0.9965069890022278,0.9995965361595154
48,geography2,Which country has the most natural lakes?,Canada,Russia, YES, YES,2.457316622894723e-05,3.1642255635233596e-05,6.826243406976573e-06,0.0026181165270418964,0.007405156030743608,5.577067713602446e-05,0.9999931454658508,14080,14080,True,0.9996004700660706,0.9995924830436707
49,geography2,Mount Kilimanjaro is in which country?,Tanzania,Kenya, YES, NO,11.829547882080078,8.94534969329834,0.6924282014369965,0.9928190720843144,3.1129710964470765,0.9998564124107361,0.014310290105640888,14080,5664,False,0.9995405673980713,0.9948158860206604
50,companies,Who founded Microsoft?,Bill Gates,Steve Jobs, YES, NO,19.19927978515625,3.7154653072357178,0.6355667412281036,0.9186250815812605,2.8280540253500304,0.9756340980529785,0.1561279594898224,14080,5664,False,0.9731667637825012,0.9996142387390137
51,companies,Who founded Apple?,Steve Jobs,Mark Zuckerberg, YES, NO,20.384906768798828,4.344496726989746,0.658344179391861,0.9412290912942721,2.912919146365321,0.9869823455810547,0.1140877977013588,14080,5664,False,0.9866085648536682,0.9991125464439392
52,companies,Who founded Tesla Motors?,Martin Eberhard,Elon Musk, NO, NO,0.3999742865562439,4.36433219909668,0.13008178398013115,0.4245133025440607,1.2195096151651579,0.3278636932373047,0.8197884559631348,5664,5664,True,0.9983933568000793,0.67203289270401
53,companies,Who founded Amazon?,Jeff Bezos,Larry Page, YES, NO,19.845478057861328,8.022528648376465,0.6916536092758179,0.990851110532036,3.105162485585117,0.9996654391288757,0.01821407675743103,14080,5664,False,0.9993185997009277,0.9980734586715698
54,companies,Who founded Facebook?,Mark Zuckerberg,Jack Dorsey, YES, NO,21.332963943481445,7.909672260284424,0.6915031373500824,0.9903467846256647,3.1031637966513195,0.9996288418769836,0.019213246181607246,14080,5664,False,0.9991820454597473,0.9990344047546387
55,companies,Who founded SpaceX?,Elon Musk,Jeff Bezos, YES, NO,19.129772186279297,9.191423416137695,0.6926242411136627,0.9948951391095786,3.1212249771821647,0.9998961687088013,0.010183662176132202,14080,5664,False,0.9997350573539734,0.9989479184150696
56,companies,Who founded the Ford Motor Company?,Henry Ford,Walter Chrysler, YES, NO,18.518695831298828,8.558486938476562,0.6922182440757751,0.9929670060537887,3.113558685822113,0.9998036623001099,0.014016524888575077,14080,5664,False,0.999459981918335,0.9977118968963623
57,companies,Who co-founded Google with Sergey Brin?,Larry Page,Eric Schmidt, YES, NO,17.77281951904297,11.568456649780273,0.6930856704711914,0.9983870116584896,3.1351458925227003,0.9999890327453613,0.0032233749516308308,14080,5664,False,0.9994255304336548,0.9985003471374512
58,companies,Who founded Twitter?,Jack Dorsey,Evan Williams, NO, NO,0.2987462878227234,0.0386444590985775,0.012629563920199871,0.1331611992418231,0.3771955206920656,0.03477223590016365,0.9822680950164795,5664,5664,True,0.9650492668151855,0.9980473518371582
59,companies,Who founded IKEA?,Ingvar Kamprad,Karl Lindgren, YES, NO,17.482091903686523,7.824446201324463,0.6913595795631409,0.989818747234026,3.1010721862781256,0.9995917677879333,0.020258847624063492,14080,5664,False,0.9992589354515076,0.9975606203079224
